站点编号,观测时间,存储时间,小时水量1(立方米/小时),信号强度(百分比),浊度1(度),流速1(米/秒),电源电压(伏特),水位1(米),报警信息
0210150009,2021-06-20 04:05:00,2021-06-20 04:05:26,0.000,84,0.1,0.000,12.91,0.000,129
0210150009,2021-06-20 04:00:00,2021-06-20 04:00:31,0.000,84,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 03:55:00,2021-06-20 03:55:22,0.000,84,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 03:50:00,2021-06-20 03:50:26,0.000,84,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 03:45:00,2021-06-20 03:45:24,0.000,87,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 03:40:00,2021-06-20 03:40:20,0.000,84,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 03:35:00,2021-06-20 03:35:21,0.000,84,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 03:30:00,2021-06-20 03:30:18,0.000,84,0.1,0.000,12.96,0.000,129
0210150009,2021-06-20 03:25:00,2021-06-20 03:25:28,0.000,84,0.1,0.000,12.96,0.000,129
0210150009,2021-06-20 03:20:00,2021-06-20 03:20:24,0.000,84,0.1,0.000,12.96,0.000,129
0210150009,2021-06-20 03:15:00,2021-06-20 03:15:31,0.000,84,0.1,0.000,12.97,0.000,129
0210150009,2021-06-20 03:10:00,2021-06-20 03:10:28,0.000,84,0.1,0.000,12.96,0.000,129
0210150009,2021-06-20 03:05:00,2021-06-20 03:05:28,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 03:00:00,2021-06-20 03:00:20,0.000,90,0.1,0.000,12.97,0.000,129
0210150009,2021-06-20 02:55:00,2021-06-20 02:55:26,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:50:00,2021-06-20 02:50:24,0.000,84,0.1,0.000,12.97,0.000,129
0210150009,2021-06-20 02:45:00,2021-06-20 02:45:23,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:40:00,2021-06-20 02:40:28,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:35:00,2021-06-20 02:35:23,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:30:00,2021-06-20 02:30:23,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:25:00,2021-06-20 02:25:26,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:20:00,2021-06-20 02:20:21,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:15:00,2021-06-20 02:15:26,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:10:00,2021-06-20 02:10:24,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 02:05:00,2021-06-20 02:05:22,0.000,84,0.1,0.000,12.95,0.000,129
0210150009,2021-06-20 02:00:00,2021-06-20 02:00:28,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 01:55:00,2021-06-20 01:55:22,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 01:50:00,2021-06-20 01:50:27,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 01:45:00,2021-06-20 01:45:29,0.000,90,0.1,0.000,12.96,0.000,129
0210150009,2021-06-20 01:40:00,2021-06-20 01:40:49,0.000,65,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:35:00,2021-06-20 01:35:24,0.000,87,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:30:00,2021-06-20 01:30:28,0.000,84,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:25:00,2021-06-20 01:25:25,0.000,84,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:20:00,2021-06-20 01:20:22,0.000,84,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:15:00,2021-06-20 01:15:30,0.000,84,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:10:00,2021-06-20 01:10:28,0.000,87,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 01:05:00,2021-06-20 01:05:21,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-20 01:00:00,2021-06-20 01:00:23,0.000,84,0.1,0.000,12.99,0.000,129
0210150009,2021-06-20 00:55:00,2021-06-20 00:55:24,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-20 00:50:00,2021-06-20 00:50:28,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-20 00:45:00,2021-06-20 00:45:31,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-20 00:40:00,2021-06-20 00:40:21,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-20 00:35:00,2021-06-20 00:35:20,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-20 00:30:00,2021-06-20 00:30:26,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-20 00:25:00,2021-06-20 00:25:24,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-20 00:20:00,2021-06-20 00:20:21,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-20 00:15:00,2021-06-20 00:15:21,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-20 00:10:00,2021-06-20 00:10:24,0.000,87,0.1,0.000,13.01,0.000,129
0210150009,2021-06-20 00:05:00,2021-06-20 00:05:28,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-20 00:00:00,2021-06-20 00:00:28,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:55:00,2021-06-19 23:55:24,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:50:00,2021-06-19 23:50:22,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:45:00,2021-06-19 23:45:27,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:40:00,2021-06-19 23:40:28,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:35:00,2021-06-19 23:35:25,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:30:00,2021-06-19 23:30:31,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:25:00,2021-06-19 23:25:26,0.000,87,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:20:00,2021-06-19 23:20:30,0.000,87,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:15:00,2021-06-19 23:15:22,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:10:00,2021-06-19 23:10:23,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:05:00,2021-06-19 23:05:24,0.000,93,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 23:00:00,2021-06-19 23:00:29,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:55:00,2021-06-19 22:55:24,0.000,87,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:50:00,2021-06-19 22:50:30,0.000,90,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:45:00,2021-06-19 22:45:30,0.000,87,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:40:00,2021-06-19 22:40:23,0.000,93,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:35:00,2021-06-19 22:35:26,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:30:00,2021-06-19 22:30:31,0.000,84,0.1,0.000,13.02,0.000,129
0210150009,2021-06-19 22:25:00,2021-06-19 22:25:19,0.000,87,0.1,0.000,13.02,0.000,129
0210150009,2021-06-19 22:20:00,2021-06-19 22:20:20,0.000,90,0.1,0.000,13.02,0.000,129
0210150009,2021-06-19 22:15:00,2021-06-19 22:15:29,0.000,84,0.1,0.000,13.02,0.000,129
0210150009,2021-06-19 22:10:00,2021-06-19 22:10:23,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 22:05:00,2021-06-19 22:05:22,0.000,87,0.1,0.000,12.99,0.000,129
0210150009,2021-06-19 22:00:00,2021-06-19 22:00:30,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 21:55:00,2021-06-19 21:55:22,0.000,90,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 21:50:00,2021-06-19 21:50:28,0.000,87,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 21:45:00,2021-06-19 21:45:31,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 21:40:00,2021-06-19 21:40:24,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 21:35:00,2021-06-19 21:35:27,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-19 21:30:00,2021-06-19 21:30:33,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 21:25:00,2021-06-19 21:25:21,0.000,84,0.1,0.000,13.00,0.000,129
0210150009,2021-06-19 21:20:00,2021-06-19 21:20:23,0.000,84,0.1,0.000,12.99,0.000,129
0210150009,2021-06-19 21:15:00,2021-06-19 21:15:31,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-19 21:10:00,2021-06-19 21:10:22,0.000,90,0.1,0.000,12.98,0.000,129
0210150009,2021-06-19 21:05:00,2021-06-19 21:05:26,0.000,90,0.1,0.000,12.97,0.000,129
0210150009,2021-06-19 21:00:00,2021-06-19 21:00:21,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-19 20:55:00,2021-06-19 20:55:21,0.000,84,0.1,0.000,12.97,0.000,129
0210150009,2021-06-19 20:50:00,2021-06-19 20:50:28,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-19 20:45:00,2021-06-19 20:45:21,0.000,84,0.1,0.000,12.98,0.000,129
0210150009,2021-06-19 20:40:00,2021-06-19 20:40:23,0.000,84,0.1,0.000,13.01,0.000,129
0210150009,2021-06-19 20:35:00,2021-06-19 20:35:20,0.000,84,0.1,0.000,13.02,0.000,129
0210150009,2021-06-19 20:30:00,2021-06-19 20:30:23,0.000,84,0.1,0.000,13.03,0.000,129
0210150009,2021-06-19 20:25:00,2021-06-19 20:25:22,0.000,84,0.1,0.000,13.04,0.000,129
0210150009,2021-06-19 20:20:00,2021-06-19 20:20:20,0.000,84,0.1,0.000,13.08,0.000,129
0210150009,2021-06-19 20:15:00,2021-06-19 20:15:25,0.000,84,0.1,0.000,13.10,0.000,129
0210150009,2021-06-19 20:10:00,2021-06-19 20:10:25,0.000,84,0.1,0.000,13.11,0.000,129
0210150009,2021-06-19 20:05:00,2021-06-19 20:05:30,0.000,84,0.1,0.000,13.14,0.000,129
0210150009,2021-06-19 20:00:00,2021-06-19 20:00:27,0.000,87,0.1,0.000,13.17,0.000,129
0210150009,2021-06-19 19:55:00,2021-06-19 19:55:28,0.000,84,0.1,0.000,13.21,0.000,129
0210150009,2021-06-19 19:50:00,2021-06-19 19:50:24,0.000,87,0.1,0.000,13.24,0.000,129
0210150009,2021-06-19 19:45:00,2021-06-19 19:45:20,0.000,87,0.1,0.000,13.28,0.000,129
0210150009,2021-06-19 19:40:00,2021-06-19 19:40:25,0.000,84,0.1,0.000,13.31,0.000,129
0210150009,2021-06-19 19:35:00,2021-06-19 19:35:24,0.000,87,0.1,0.000,13.34,0.000,129
0210150009,2021-06-19 19:30:00,2021-06-19 19:30:29,0.000,84,0.1,0.000,13.38,0.000,129
0210150009,2021-06-19 19:25:00,2021-06-19 19:25:22,0.000,84,0.1,0.000,13.42,0.000,129
0210150009,2021-06-19 19:20:00,2021-06-19 19:20:28,0.000,84,0.1,0.000,13.45,0.000,129
0210150009,2021-06-19 19:15:00,2021-06-19 19:15:28,0.000,84,0.1,0.000,13.50,0.000,129
0210150009,2021-06-19 19:10:00,2021-06-19 19:10:29,0.000,84,0.1,0.000,13.54,0.000,129
0210150009,2021-06-19 19:05:00,2021-06-19 19:05:24,0.000,84,0.1,0.000,13.57,0.000,129
0210150009,2021-06-19 19:00:00,2021-06-19 19:00:24,0.000,84,0.1,0.000,13.61,0.000,129
0210150009,2021-06-19 18:55:00,2021-06-19 18:55:26,0.000,84,0.1,0.000,13.64,0.000,129
0210150009,2021-06-19 18:50:00,2021-06-19 18:50:27,0.000,81,0.1,0.000,13.66,0.000,129
0210150009,2021-06-19 18:45:00,2021-06-19 18:45:21,0.000,84,0.1,0.000,13.65,0.000,129
0210150009,2021-06-19 18:40:00,2021-06-19 18:40:25,0.000,84,0.1,0.000,13.60,0.000,129
0210150009,2021-06-19 18:35:00,2021-06-19 18:35:21,0.000,84,0.1,0.000,13.57,0.000,129
0210150009,2021-06-19 18:30:00,2021-06-19 18:30:26,0.000,84,0.1,0.000,13.65,0.000,129
0210150009,2021-06-19 18:25:00,2021-06-19 18:25:23,0.000,84,0.1,0.000,13.72,0.000,129
0210150009,2021-06-19 18:20:00,2021-06-19 18:20:28,0.000,84,0.1,0.000,13.83,0.000,129
0210150009,2021-06-19 18:15:00,2021-06-19 18:15:23,0.000,90,0.1,0.000,14.00,0.000,129
0210150009,2021-06-19 18:10:00,2021-06-19 18:10:22,0.000,84,0.1,0.000,14.05,0.000,129
0210150009,2021-06-19 18:05:00,2021-06-19 18:05:28,0.000,84,0.1,0.000,14.06,0.000,129
0210150009,2021-06-19 18:00:00,2021-06-19 18:00:24,0.000,81,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 17:55:00,2021-06-19 17:55:24,0.000,84,0.1,0.000,14.26,0.000,129
0210150009,2021-06-19 17:50:00,2021-06-19 17:50:29,0.000,84,0.1,0.000,14.28,0.000,129
0210150009,2021-06-19 17:45:00,2021-06-19 17:45:25,0.000,84,0.1,0.000,14.32,0.000,129
0210150009,2021-06-19 17:40:00,2021-06-19 17:40:31,0.000,84,0.1,0.000,14.32,0.000,129
0210150009,2021-06-19 17:35:00,2021-06-19 17:35:23,0.000,90,0.1,0.000,13.96,0.000,129
0210150009,2021-06-19 17:30:00,2021-06-19 17:30:20,0.000,84,0.1,0.000,14.14,0.000,129
0210150009,2021-06-19 17:25:00,2021-06-19 17:25:22,0.000,87,0.1,0.000,13.97,0.000,129
0210150009,2021-06-19 17:20:00,2021-06-19 17:20:21,0.000,87,0.1,0.000,13.94,0.000,129
0210150009,2021-06-19 17:15:00,2021-06-19 17:15:21,0.000,90,0.1,0.000,14.36,0.000,129
0210150009,2021-06-19 17:10:00,2021-06-19 17:10:25,0.000,81,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 17:05:00,2021-06-19 17:05:22,0.000,81,0.1,0.000,14.12,0.000,129
0210150009,2021-06-19 17:00:00,2021-06-19 17:00:32,0.000,84,0.1,0.000,14.34,0.000,129
0210150009,2021-06-19 16:55:00,2021-06-19 16:55:22,0.000,84,0.1,0.000,14.20,0.000,129
0210150009,2021-06-19 16:50:00,2021-06-19 16:50:29,0.000,90,0.1,0.000,14.39,0.000,129
0210150009,2021-06-19 16:45:00,2021-06-19 16:45:24,0.000,84,0.1,0.000,14.27,0.000,129
0210150009,2021-06-19 16:40:00,2021-06-19 16:40:25,0.000,84,0.1,0.000,14.28,0.000,129
0210150009,2021-06-19 16:35:00,2021-06-19 16:35:24,0.000,84,0.1,0.000,14.33,0.000,129
0210150009,2021-06-19 16:30:00,2021-06-19 16:30:22,0.000,84,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 16:25:00,2021-06-19 16:25:23,0.000,87,0.1,0.000,14.23,0.000,129
0210150009,2021-06-19 16:20:00,2021-06-19 16:20:25,0.000,87,0.1,0.000,14.29,0.000,129
0210150009,2021-06-19 16:15:00,2021-06-19 16:15:21,0.000,87,0.1,0.000,14.36,0.000,129
0210150009,2021-06-19 16:10:00,2021-06-19 16:10:29,0.000,87,0.1,0.000,14.38,0.000,129
0210150009,2021-06-19 16:05:00,2021-06-19 16:05:22,0.000,84,0.1,0.000,14.35,0.000,129
0210150009,2021-06-19 16:00:00,2021-06-19 16:00:33,0.000,87,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 15:55:00,2021-06-19 15:55:20,0.000,87,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 15:50:00,2021-06-19 15:50:21,0.000,87,0.1,0.000,14.39,0.000,129
0210150009,2021-06-19 15:45:00,2021-06-19 15:45:24,0.000,84,0.1,0.000,14.28,0.000,129
0210150009,2021-06-19 15:40:00,2021-06-19 15:40:22,0.000,84,0.1,0.000,14.14,0.000,129
0210150009,2021-06-19 15:35:00,2021-06-19 15:35:23,0.000,87,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 15:30:00,2021-06-19 15:30:27,0.000,84,0.1,0.000,14.21,0.000,129
0210150009,2021-06-19 15:25:00,2021-06-19 15:25:22,0.000,81,0.1,0.000,14.34,0.000,129
0210150009,2021-06-19 15:20:00,2021-06-19 15:20:27,0.000,87,0.1,0.000,14.33,0.000,129
0210150009,2021-06-19 15:15:00,2021-06-19 15:15:22,0.000,87,0.1,0.000,14.37,0.000,129
0210150009,2021-06-19 15:10:00,2021-06-19 15:10:21,0.000,87,0.1,0.000,14.23,0.000,129
0210150009,2021-06-19 15:05:00,2021-06-19 15:05:22,0.000,84,0.1,0.000,14.34,0.000,129
0210150009,2021-06-19 15:00:00,2021-06-19 15:00:24,0.000,84,0.1,0.000,14.34,0.000,129
0210150009,2021-06-19 14:55:00,2021-06-19 14:55:23,0.000,84,0.1,0.000,14.26,0.000,129
0210150009,2021-06-19 14:50:00,2021-06-19 14:50:23,0.000,84,0.1,0.000,14.42,0.000,129
0210150009,2021-06-19 14:45:00,2021-06-19 14:45:31,0.000,90,0.1,0.000,14.43,0.000,129
0210150009,2021-06-19 14:40:00,2021-06-19 14:40:22,0.000,90,0.1,0.000,14.03,0.000,129
0210150009,2021-06-19 14:35:00,2021-06-19 14:35:23,0.000,90,0.1,0.000,14.40,0.000,129
0210150009,2021-06-19 14:30:00,2021-06-19 14:30:25,0.000,84,0.1,0.000,14.29,0.000,129
0210150009,2021-06-19 14:25:00,2021-06-19 14:25:22,0.000,87,0.1,0.000,14.31,0.000,129
0210150009,2021-06-19 14:20:00,2021-06-19 14:20:22,0.000,90,0.1,0.000,14.42,0.000,129
0210150009,2021-06-19 14:15:00,2021-06-19 14:15:22,0.000,84,0.1,0.000,14.49,0.000,129
0210150009,2021-06-19 14:10:00,2021-06-19 14:10:24,0.000,84,0.1,0.000,14.07,0.000,129
0210150009,2021-06-19 14:05:00,2021-06-19 14:05:24,0.000,84,0.1,0.000,14.49,0.000,129
0210150009,2021-06-19 14:00:00,2021-06-19 14:00:24,0.000,87,0.1,0.000,14.33,0.000,129
0210150009,2021-06-19 13:55:00,2021-06-19 13:55:24,0.000,90,0.1,0.000,14.43,0.000,129
0210150009,2021-06-19 13:50:00,2021-06-19 13:50:29,0.000,87,0.1,0.000,14.35,0.000,129
0210150009,2021-06-19 13:45:00,2021-06-19 13:45:20,0.000,84,0.1,0.000,14.06,0.000,129
0210150009,2021-06-19 13:40:00,2021-06-19 13:40:23,0.000,84,0.1,0.000,14.47,0.000,129
0210150009,2021-06-19 13:35:00,2021-06-19 13:35:25,0.000,84,0.1,0.000,14.29,0.000,129
0210150009,2021-06-19 13:30:00,2021-06-19 13:30:26,0.000,81,0.1,0.000,14.33,0.000,129
0210150009,2021-06-19 13:25:00,2021-06-19 13:25:22,0.000,87,0.1,0.000,14.36,0.000,129
0210150009,2021-06-19 13:20:00,2021-06-19 13:20:28,0.000,84,0.1,0.000,14.34,0.000,129
0210150009,2021-06-19 13:15:00,2021-06-19 13:15:25,0.000,84,0.1,0.000,14.37,0.000,129
0210150009,2021-06-19 13:10:00,2021-06-19 13:10:21,0.000,84,0.1,0.000,14.35,0.000,129
0210150009,2021-06-19 13:05:00,2021-06-19 13:05:22,0.000,84,0.1,0.000,14.46,0.000,129
0210150009,2021-06-19 13:00:00,2021-06-19 13:00:25,0.000,84,0.1,0.000,14.09,0.000,129
0210150009,2021-06-19 12:55:00,2021-06-19 12:55:20,0.000,87,0.1,0.000,14.05,0.000,129
0210150009,2021-06-19 12:50:00,2021-06-19 12:50:21,0.000,84,0.1,0.000,14.06,0.000,129
0210150009,2021-06-19 12:45:00,2021-06-19 12:45:22,0.000,90,0.1,0.000,14.36,0.000,129
0210150009,2021-06-19 12:40:00,2021-06-19 12:40:24,0.000,87,0.1,0.000,14.46,0.000,129
0210150009,2021-06-19 12:35:00,2021-06-19 12:35:23,0.000,84,0.1,0.000,14.09,0.000,129
0210150009,2021-06-19 12:30:00,2021-06-19 12:30:18,0.000,84,0.1,0.000,14.12,0.000,129
0210150009,2021-06-19 12:25:00,2021-06-19 12:25:22,0.000,87,0.1,0.000,14.10,0.000,129
0210150009,2021-06-19 12:20:00,2021-06-19 12:20:22,0.000,84,0.1,0.000,14.13,0.000,129
0210150009,2021-06-19 12:15:00,2021-06-19 12:15:24,0.000,87,0.1,0.000,14.43,0.000,129
0210150009,2021-06-19 12:10:00,2021-06-19 12:10:23,0.000,90,0.1,0.000,14.05,0.000,129
0210150009,2021-06-19 12:05:00,2021-06-19 12:05:24,0.000,90,0.1,0.000,14.43,0.000,129
0210150009,2021-06-19 12:00:00,2021-06-19 12:00:23,0.000,87,0.1,0.000,14.46,0.000,129
0210150009,2021-06-19 11:55:00,2021-06-19 11:55:23,0.000,90,0.1,0.000,14.31,0.000,129
0210150009,2021-06-19 11:50:00,2021-06-19 11:50:22,0.000,84,0.1,0.000,14.07,0.000,129
0210150009,2021-06-19 11:45:00,2021-06-19 11:45:22,0.000,84,0.1,0.000,14.08,0.000,129
0210150009,2021-06-19 11:40:00,2021-06-19 11:40:23,0.000,84,0.1,0.000,14.07,0.000,129
0210150009,2021-06-19 11:35:00,2021-06-19 11:35:22,0.000,84,0.1,0.000,14.06,0.000,129
0210150009,2021-06-19 11:30:00,2021-06-19 11:30:22,0.000,84,0.1,0.000,14.52,0.000,129
0210150009,2021-06-19 11:25:00,2021-06-19 11:25:25,0.000,90,0.1,0.000,14.10,0.000,129
0210150009,2021-06-19 11:20:00,2021-06-19 11:20:19,0.000,84,0.1,0.000,14.07,0.000,129
0210150009,2021-06-19 11:15:00,2021-06-19 11:15:22,0.000,87,0.1,0.000,14.06,0.000,129
0210150009,2021-06-19 11:10:00,2021-06-19 11:10:25,0.000,84,0.1,0.000,14.28,0.000,129
0210150009,2021-06-19 11:05:00,2021-06-19 11:05:22,0.000,84,0.1,0.000,14.39,0.000,129
0210150009,2021-06-19 11:00:00,2021-06-19 11:00:20,0.000,84,0.1,0.000,14.45,0.000,129
0210150009,2021-06-19 10:55:00,2021-06-19 10:55:24,0.000,84,0.1,0.000,14.50,0.000,129
0210150009,2021-06-19 10:50:00,2021-06-19 10:50:24,0.000,84,0.1,0.000,14.07,0.000,129
0210150009,2021-06-19 10:45:00,2021-06-19 10:45:20,0.000,87,0.1,0.000,14.08,0.000,129
0210150009,2021-06-19 10:40:00,2021-06-19 10:40:21,0.000,84,0.1,0.000,14.43,0.000,129
0210150009,2021-06-19 10:35:00,2021-06-19 10:35:21,0.000,93,0.1,0.000,14.11,0.000,129
0210150009,2021-06-19 10:30:00,2021-06-19 10:30:23,0.000,84,0.1,0.000,14.59,0.000,129
